date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:04	3797/3797	---M--	200	added ('OK')	application/javascript	etag:%2238027-ed5-4b5bb74cdd180%22	http://secure.gaug.es/track.js	C:/Mes%20Sites%20Web/Bootstrap/secure.gaug.es/track.js	(from )
14:49:05	12799/12799	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/glyphicons-halflings.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/glyphicons-halflings.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:05	3333/3333	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/starter-template.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/starter-template.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:05	8777/8777	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/glyphicons-halflings-white.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/glyphicons-halflings-white.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:05	6450/6450	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/bs-docs-masthead-pattern.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/bs-docs-masthead-pattern.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:06	5825/5825	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/hero.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/hero.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:06	7697/7697	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/fluid.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/fluid.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:07	4712/4712	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/marketing-narrow.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/marketing-narrow.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:10	36099/36099	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-starter.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-starter.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:10	6130/6130	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/justified-nav.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/justified-nav.html	(from http://twitter.github.io/bootstrap/index.html)
